location,price,m2,price/m2,details,floor,build
"град Пловдив, Център",342 000 EUR,114 m2,(3000 EUR/m2),Продава 3-СТАЕН,3-ти от 4,Газ: НЕ
"град Пловдив, Център, Пешеходен мост",,128 m2,,Продава 3-СТАЕН,5-ти от 8,ТEЦ: ДА
"град Пловдив, Център, Пешеходен мост",,113 m2,,Продава 3-СТАЕН,5-ти от 8,ТEЦ: ДА
"град Пловдив, Южен",92 900 EUR,86 m2,(1080 EUR/m2),Продава 3-СТАЕН,1-ви от 10,Строителство: Тухла
"град Пловдив, Южен",93 839 EUR,84 m2,(1117 EUR/m2),Продава 3-СТАЕН,4-ти от 5,"Строителство: Панел, 1975 г."
"град Пловдив, Кършияка, река Марица",111 650 EUR,145 m2,(770 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Пловдив, Кършияка, ц. 'Св. Ив. Рилски'",129 250 EUR,106 m2,(1219 EUR/m2),Продава 4-СТАЕН,5-ти от 5,"Строителство: Тухла, 2022 г."
"град Пловдив, Кючук Париж",96 184 EUR,134 m2,(718 EUR/m2),Продава 4-СТАЕН,4-ти от 9,Газ: НЕ
"град Пловдив, Кючук Париж, бул. Южен",103 869 EUR,137 m2,(758 EUR/m2),Продава 4-СТАЕН,2-ри от 10,Строителство: Тухла
"град Пловдив, Кючук Париж",126 999 EUR,138 m2,(920 EUR/m2),Продава 4-СТАЕН,7-ми от 10,"Строителство: Тухла, 2016 г."
"град Пловдив, Кючук Париж, I-во РПУ",152 993 EUR,116 m2,(1319 EUR/m2),Продава 4-СТАЕН,2-ри от 7,Строителство: Тухла
"град Пловдив, Кючук Париж",152 995 EUR,116 m2,(1319 EUR/m2),Продава 4-СТАЕН,2-ри от 7,"Строителство: Тухла, 2022 г."
"град Пловдив, Кючук Париж, Камела",289 999 EUR,193 m2,(1503 EUR/m2),Продава 4-СТАЕН,3-ти от 6,Строителство: Тухла
"град Пловдив, Мараша",132 500 EUR,150 m2,(883 EUR/m2),Продава 4-СТАЕН,6-ти от 6,"Строителство: Тухла, 2000 г."
"град Пловдив, Мараша",132 599 EUR,150 m2,(884 EUR/m2),Продава 4-СТАЕН,6-ти от 6,"Строителство: Тухла, 2000 г."
"град Пловдив, Младежки Хълм",180 000 EUR,198 m2,(909 EUR/m2),Продава 4-СТАЕН,5-ти от 6,"Строителство: Тухла, 1996 г."
"град Пловдив, Христо Смирненски",140 000 EUR,151 m2,(927 EUR/m2),Продава 4-СТАЕН,6-ти от 6,"Строителство: Тухла, 2021 г."
"град Пловдив, Христо Смирненски",143 000 EUR,113 m2,(1265 EUR/m2),Продава 4-СТАЕН,1-ви от 4,"Строителство: Тухла, 2020 г."
"град Пловдив, Христо Смирненски",159 999 EUR,126 m2,(1270 EUR/m2),Продава 4-СТАЕН,3-ти от 5,Строителство: Тухла
"град Пловдив, Христо Смирненски",175 000 EUR,190 m2,(921 EUR/m2),Продава 4-СТАЕН,1-ви от 7,Газ: НЕ
"град Пловдив, Христо Смирненски, Бенз. Лукойл",179 692 EUR,190 m2,(946 EUR/m2),Продава 4-СТАЕН,Тухла,"
"
"град Пловдив, Център, Магазин Гранд",129 000 EUR,86 m2,(1500 EUR/m2),Продава 4-СТАЕН,4-ти от 10,Строителство: Тухла
"град Пловдив, Център, маг. Била 1",138 700 EUR,100 m2,(1387 EUR/m2),Продава 4-СТАЕН,4-ти от 8,"Строителство: Тухла, 1990 г."
"град Пловдив, Център",190 000 EUR,130 m2,(1462 EUR/m2),Продава 4-СТАЕН,2-ри от 6,"Строителство: Тухла, 2000 г."
"град Пловдив, Център",250 000 EUR,200 m2,(1250 EUR/m2),Продава 4-СТАЕН,1-ви от 4,Газ: НЕ
"град Пловдив, Център, Медицински университет",325 000 EUR,285 m2,(1140 EUR/m2),Продава 4-СТАЕН,9-ти от 9,"Строителство: Тухла, 2020 г."
"град Пловдив, Южен",120 000 EUR,107 m2,(1121 EUR/m2),Продава 4-СТАЕН,4-ти от 10,"Строителство: ЕПК, 1995 г."
"град Пловдив, Въстанически, бул.Южен",25 500 EUR,22 m2,(1159 EUR/m2),Продава 1-СТАЕН,1-ви от 8,Строителство: Тухла
"град Пловдив, Въстанически, Общината",31 190 EUR,38 m2,(821 EUR/m2),Продава 1-СТАЕН,5-ти от 11,Строителство: Тухла
"град Пловдив, Въстанически, Южен",31 444 EUR,44 m2,(715 EUR/m2),Продава 1-СТАЕН,8-ми от 11,Строителство: Тухла
"град Пловдив, Въстанически, бул. 'Южен'",31 580 EUR,42 m2,(752 EUR/m2),Продава 1-СТАЕН,2-ри от 11,Строителство: Тухла
"град Пловдив, Въстанически, бул. 'Южен'",32 200 EUR,44 m2,(732 EUR/m2),Продава 1-СТАЕН,6-ти от 11,Строителство: Тухла
"град Пловдив, Въстанически, бул. 'Южен'",32 740 EUR,44 m2,(744 EUR/m2),Продава 1-СТАЕН,Тухла,"
"
"град Пловдив, Въстанически",33 400 EUR,34 m2,(982 EUR/m2),Продава 1-СТАЕН,3-ти от 6,Строителство: Тухла
"град Пловдив, Въстанически",34 400 EUR,35 m2,(983 EUR/m2),Продава 1-СТАЕН,2-ри от 5,"Строителство: Тухла, 2022 г."
"град Пловдив, Въстанически",35 000 EUR,51 m2,(686 EUR/m2),Продава 1-СТАЕН,9-ти от 11,"Строителство: Тухла, 2022 г."
"град Пловдив, Въстанически, бул.Южен",36 500 EUR,32 m2,(1141 EUR/m2),Продава 1-СТАЕН,9-ти от 11,Строителство: Тухла
"град Пловдив, Въстанически, бул. 'Южен'",36 500 EUR,42 m2,(869 EUR/m2),Продава 1-СТАЕН,8-ми от 9,Строителство: Тухла
"град Пловдив, Въстанически",37 000 EUR,51 m2,(725 EUR/m2),Продава 1-СТАЕН,9-ти от 9,Газ: НЕ
"град Пловдив, Въстанически, бул. 'Южен'",38 900 EUR,51 m2,(763 EUR/m2),Продава 1-СТАЕН,9-ти от 9,Строителство: Тухла
"град Пловдив, Въстанически, бенз. Хаджията Груев",39 470 EUR,44 m2,(897 EUR/m2),Продава 1-СТАЕН,4-ти от 4,Строителство: Тухла
"град Пловдив, Въстанически, бул.Южен",42 000 EUR,46 m2,(913 EUR/m2),Продава 1-СТАЕН,9-ти от 9,Строителство: Тухла
"град Пловдив, Въстанически",43 000 EUR,44 m2,(977 EUR/m2),Продава 1-СТАЕН,2-ри от 6,Строителство: Тухла
"град Пловдив, Въстанически",43 000 EUR,41 m2,(1049 EUR/m2),Продава 1-СТАЕН,2-ри от 6,Строителство: Тухла
"град Пловдив, Въстанически, Била, Коматевско шосе",43 030 EUR,63 m2,(683 EUR/m2),Продава 1-СТАЕН,"Тухла, 2024 г.","
"
"град Пловдив, Въстанически, Остромила",43 040 EUR,63 m2,(683 EUR/m2),Продава 1-СТАЕН,1-ви от 4,"Строителство: Тухла, 2023 г."
"град Пловдив, Въстанически, Коматевски възел",43 040 EUR,63 m2,(683 EUR/m2),Продава 1-СТАЕН,1-ви от 4,Строителство: Тухла
"град Пловдив, Въстанически, бул. 'Южен'",43 040 EUR,63 m2,(683 EUR/m2),Продава 1-СТАЕН,1-ви от 4,Строителство: Тухла
"град Пловдив, Въстанически, Автогара Родопи",44 130 EUR,52 m2,(849 EUR/m2),Продава 1-СТАЕН,5-ти от 7,Строителство: Тухла
"град Пловдив, Въстанически",46 500 EUR,52 m2,(894 EUR/m2),Продава 1-СТАЕН,6-ти от 6,Строителство: Тухла
"град Пловдив, Въстанически, бенз.'Хаджията Груев'",47 000 EUR,39 m2,(1205 EUR/m2),Продава 1-СТАЕН,10-ти от 10,Строителство: Тухла
"град Пловдив, Въстанически, Първо РПУ",47 190 EUR,57 m2,(828 EUR/m2),Продава 1-СТАЕН,2-ри от 10,Строителство: Тухла
"град Пловдив, Въстанически, бул. 'Южен'",47 950 EUR,40 m2,(1199 EUR/m2),Продава 1-СТАЕН,3-ти от 5,Строителство: Тухла
"град Пловдив, Въстанически, Южен",47 950 EUR,52 m2,(922 EUR/m2),Продава 1-СТАЕН,5-ти от 5,"Строителство: Тухла, 2022 г."
"град Пловдив, Въстанически, Коматевски възел",49 900 EUR,60 m2,(832 EUR/m2),Продава 1-СТАЕН,4-ти от 4,Строителство: Тухла
"град Пловдив, Въстанически",57 600 EUR,64 m2,(900 EUR/m2),Продава 1-СТАЕН,6-ти от 6,Строителство: Тухла
"град Пловдив, Въстанически",59 400 EUR,64 m2,(928 EUR/m2),Продава 1-СТАЕН,5-ти от 5,"Строителство: Тухла, 2022 г."
"град Пловдив, Въстанически",70 872 EUR,89 m2,(796 EUR/m2),Продава 1-СТАЕН,6-ти от 6,"Строителство: Тухла, 2022 г."
"град Пловдив, Гагарин",40 800 EUR,48 m2,(850 EUR/m2),Продава 1-СТАЕН,3-ти от 9,Строителство: Тухла
"град Пловдив, Гагарин",48 995 EUR,62 m2,(790 EUR/m2),Продава 1-СТАЕН,18-ти от 18,"Строителство: Тухла, 2023 г."
"град Пловдив, Западен",48 202 EUR,48 m2,(1004 EUR/m2),Продава 1-СТАЕН,"Тухла, 2021 г.","
"
"град Пловдив, Западен, Гребна база",48 611 EUR,52 m2,(935 EUR/m2),Продава 1-СТАЕН,3-ти от 4,"Строителство: Тухла, 2022 г."
"град Пловдив, Западен, Гребна база",48 611 EUR,52 m2,(935 EUR/m2),Продава 1-СТАЕН,2-ри от 4,"Строителство: Тухла, 2022 г."
"град Пловдив, Западен, Гребна база",48 611 EUR,52 m2,(935 EUR/m2),Продава 1-СТАЕН,4-ти от 4,"Строителство: Тухла, 2022 г."
"град Пловдив, Западен, супермаркет Лидл",54 900 EUR,50 m2,(1098 EUR/m2),Продава 1-СТАЕН,5-ти от 11,"Строителство: Тухла, 2022 г."
"град Пловдив, Западен, Гребна база",56 306 EUR,60 m2,(938 EUR/m2),Продава 1-СТАЕН,4-ти от 4,"Строителство: Тухла, 2022 г."
"град Пловдив, Западен",72 940 EUR,62 m2,(1176 EUR/m2),Продава 1-СТАЕН,Тухла,"
"
"град Пловдив, Западен",,40 m2,,Продава 1-СТАЕН,2-ри от 10,ТEЦ: ДА
"град Пловдив, Западен, Гребна База, Лекси",,40 m2,,Продава 1-СТАЕН,3-ти от 11,ТEЦ: ДА
"град Пловдив, Изгрев",19 900 EUR,26 m2,(765 EUR/m2),Продава 1-СТАЕН,Партер от 5,"Строителство: Тухла, 2013 г."
"град Пловдив, Изгрев",27 000 EUR,25 m2,(1080 EUR/m2),Продава 1-СТАЕН,1-ви от 8,ТEЦ: ДА
"град Пловдив, Изгрев",29 000 EUR,46 m2,(630 EUR/m2),Продава 1-СТАЕН,8-ми от 8,Строителство: Панел
"град Пловдив, Каменица 1",44 150 EUR,40 m2,(1104 EUR/m2),Продава 1-СТАЕН,Партер от 6,"Строителство: Тухла, 2022 г."
"град Пловдив, Каменица 1",45 000 EUR,40 m2,(1125 EUR/m2),Продава 1-СТАЕН,Партер от 6,"Строителство: Тухла, 2022 г."
"град Пловдив, Каменица 1",46 000 EUR,41 m2,(1122 EUR/m2),Продава 1-СТАЕН,4-ти от 10,Строителство: Тухла
"град Пловдив, Каменица 1",51 999 EUR,36 m2,(1444 EUR/m2),Продава 1-СТАЕН,3-ти от 6,"Строителство: Панел, 1980 г."
"град Пловдив, Каменица 1",52 500 EUR,50 m2,(1050 EUR/m2),Продава 1-СТАЕН,4-ти от 9,"Строителство: Тухла, 2022 г."
"град Пловдив, Каменица 1",52 500 EUR,50 m2,(1050 EUR/m2),Продава 1-СТАЕН,5-ти от 7,"Строителство: Тухла, 2022 г."
"град Пловдив, Каменица 1",52 500 EUR,50 m2,(1050 EUR/m2),Продава 1-СТАЕН,5-ти от 9,Газ: НЕ
"град Пловдив, Каменица 2",44 499 EUR,40 m2,(1112 EUR/m2),Продава 1-СТАЕН,1-ви от 6,"Строителство: Тухла, 2022 г."
