location,price,m2,price/m2,details,floor,build
"град София, Манастирски ливади, ул. Иван Сусанин",273 000 EUR,106 m2,(2575 EUR/m2),Продава 3-СТАЕН,3-ти от 6,"Строителство: Тухла, 2008 г."
"град София, Манастирски ливади",280 000 EUR,114 m2,(2456 EUR/m2),Продава 3-СТАЕН,5-ти от 8,Строителство: Тухла
"град София, Манастирски ливади",280 000 EUR,119 m2,(2353 EUR/m2),Продава 3-СТАЕН,6-ти от 8,Газ: НЕ
"град София, Манастирски ливади",285 000 EUR,133 m2,(2143 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Газ: ДА
"град София, Манастирски ливади, бул. България",287 000 EUR,135 m2,(2126 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Газ: ДА
"град София, Манастирски ливади",360 000 EUR,207 m2,(1739 EUR/m2),Продава 3-СТАЕН,4-ти от 7,Газ: ДА
"град София, Манастирски ливади",420 000 EUR,182 m2,(2308 EUR/m2),Продава 3-СТАЕН,11-ти от 14,Газ: НЕ
"град София, Манастирски ливади",702 702 EUR,234 m2,(3003 EUR/m2),Продава 3-СТАЕН,7-ми от 9,Газ: НЕ
"град София, Медицинска академия, ул. Св. Георги Софийски",190 000 EUR,90 m2,(2111 EUR/m2),Продава 3-СТАЕН,13-ти от 15,ТEЦ: ДА
"град София, Младост 1",110 900 EUR,65 m2,(1706 EUR/m2),Продава 3-СТАЕН,6-ти от 8,ТEЦ: ДА
"град София, Младост 1",123 000 EUR,79 m2,(1557 EUR/m2),Продава 3-СТАЕН,8-ми от 8,ТEЦ: ДА
"град София, Младост 1",152 800 EUR,98 m2,(1559 EUR/m2),Продава 3-СТАЕН,5-ти от 8,ТEЦ: ДА
"град София, Младост 1, ул. Д-р Стоян Чомаков",155 000 EUR,79 m2,(1962 EUR/m2),Продава 3-СТАЕН,8-ми от 8,Строителство: Тухла
"град София, Младост 1",159 500 EUR,70 m2,(2279 EUR/m2),Продава 3-СТАЕН,3-ти от 8,ТEЦ: ДА
"град София, Младост 1",199 900 EUR,89 m2,(2246 EUR/m2),Продава 3-СТАЕН,15-ти от 16,ТEЦ: ДА
"град София, Младост 2",140 000 EUR,83 m2,(1687 EUR/m2),Продава 3-СТАЕН,3-ти от 8,ТEЦ: ДА
"град София, Младост 2",245 000 EUR,93 m2,(2634 EUR/m2),Продава 3-СТАЕН,5-ти от 9,ТEЦ: ДА
"град София, Младост 2, ул. Свети Киприян",250 000 EUR,98 m2,(2551 EUR/m2),Продава 3-СТАЕН,4-ти от 7,Газ: НЕ
"град София, Младост 3, бул. Александър Малинов",196 211 EUR,118 m2,(1663 EUR/m2),Продава 3-СТАЕН,7-ми от 10,Газ: НЕ
"град София, Младост 3, ул. Филип Аврамов",240 000 EUR,155 m2,(1548 EUR/m2),Продава 3-СТАЕН,3-ти от 7,ТEЦ: ДА
"град София, Младост 4",123 000 EUR,82 m2,(1500 EUR/m2),Продава 3-СТАЕН,5-ти от 9,Газ: НЕ
"град София, Младост 4",134 900 EUR,70 m2,(1927 EUR/m2),Продава 3-СТАЕН,НЕ,ТEЦ: НЕ
"град София, Младост 4",155 000 EUR,99 m2,(1566 EUR/m2),Продава 3-СТАЕН,9-ти от 9,ТEЦ: ДА
"град София, Младост 4",170 000 EUR,93 m2,(1828 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Газ: НЕ
"град София, Младост 4",175 680 EUR,122 m2,(1440 EUR/m2),Продава 3-СТАЕН,2-ри от 9,Газ: НЕ
"град София, Младост 4",181 800 EUR,108 m2,(1683 EUR/m2),Продава 3-СТАЕН,5-ти от 8,Строителство: Тухла
"град София, Младост 4",211 830 EUR,216 m2,(981 EUR/m2),Продава 3-СТАЕН,9-ти от 9,Газ: ДА
"град София, Младост 4",284 900 EUR,150 m2,(1899 EUR/m2),Продава 3-СТАЕН,3-ти от 7,Газ: НЕ
"град София, Модерно предградие",120 000 EUR,71 m2,(1690 EUR/m2),Продава 3-СТАЕН,8-ми от 8,Газ: НЕ
"град София, Мусагеница, ул. Въртопо",152 800 EUR,98 m2,(1559 EUR/m2),Продава 3-СТАЕН,5-ти от 8,Газ: НЕ
"град София, Мусагеница, ул. Въртопо",154 500 EUR,98 m2,(1577 EUR/m2),Продава 3-СТАЕН,5-ти от 8,Газ: НЕ
"град София, Мусагеница, бул. Д-р Г. М. Димитров",165 000 EUR,88 m2,(1875 EUR/m2),Продава 3-СТАЕН,9-ти от 9,ТEЦ: ДА
"град София, Мусагеница, Площад на авиацията",169 000 EUR,79 m2,(2139 EUR/m2),Продава 3-СТАЕН,7-ми от 8,ТEЦ: ДА
"град София, Надежда 1",119 900 EUR,86 m2,(1394 EUR/m2),Продава 3-СТАЕН,7-ми от 8,ТEЦ: ДА
"град София, Надежда 2",98 420 EUR,76 m2,(1295 EUR/m2),Продава 3-СТАЕН,2-ри от 7,ТEЦ: НЕ
"град София, Надежда 2",117 001 EUR,88 m2,(1330 EUR/m2),Продава 3-СТАЕН,3-ти от 6,Строителство: Тухла
"град София, Надежда 2",145 600 EUR,104 m2,(1400 EUR/m2),Продава 3-СТАЕН,3-ти от 8,ТEЦ: ДА
"град София, Надежда 2",167 770 EUR,91 m2,(1844 EUR/m2),Продава 3-СТАЕН,7-ми от 10,Газ: НЕ
"град София, Надежда 3",142 000 EUR,127 m2,(1118 EUR/m2),Продава 3-СТАЕН,5-ти от 6,ТEЦ: ДА
"град София, Надежда 3, бул. Ломско шосе",159 000 EUR,136 m2,(1169 EUR/m2),Продава 3-СТАЕН,7-ми от 7,ТEЦ: ДА
"град София, Обеля 1",110 000 EUR,99 m2,(1111 EUR/m2),Продава 3-СТАЕН,3-ти от 8,Газ: НЕ
"град София, Обеля 2",125 000 EUR,90 m2,(1389 EUR/m2),Продава 3-СТАЕН,6-ти от 6,ТEЦ: ДА
"град София, Оборище",150 000 EUR,86 m2,(1744 EUR/m2),Продава 3-СТАЕН,7-ми от 7,"Строителство: Панел, 1984 г."
"град София, Оборище, ул. Велико Търново",210 000 EUR,90 m2,(2333 EUR/m2),Продава 3-СТАЕН,Партер от 2,Газ: НЕ
"град София, Оборище",210 000 EUR,75 m2,(2800 EUR/m2),Продава 3-СТАЕН,3-ти от 3,ТEЦ: ДА
"град София, Оборище",241 500 EUR,95 m2,(2542 EUR/m2),Продава 3-СТАЕН,2-ри от 3,Газ: НЕ
"град София, Оборище, ул. Оборище",260 000 EUR,101 m2,(2574 EUR/m2),Продава 3-СТАЕН,4-ти от 7,ТEЦ: ДА
"град София, Оборище",285 000 EUR,115 m2,(2478 EUR/m2),Продава 3-СТАЕН,7-ми от 16,ТEЦ: ДА
"град София, Оборище",349 350 EUR,133 m2,(2627 EUR/m2),Продава 3-СТАЕН,3-ти от 16,ТEЦ: ДА
"град София, Овча купел, ул. Житница",97 500 EUR,97 m2,(1005 EUR/m2),Продава 3-СТАЕН,2-ри от 10,Газ: ДА
"град София, Овча купел, ул. Житница",103 151 EUR,91 m2,(1134 EUR/m2),Продава 3-СТАЕН,7-ми от 10,Газ: ДА
"град София, Овча купел",105 436 EUR,97 m2,(1087 EUR/m2),Продава 3-СТАЕН,2-ри от 10,Газ: ДА
"град София, Овча купел",108 523 EUR,100 m2,(1085 EUR/m2),Продава 3-СТАЕН,2-ри от 10,Газ: ДА
"град София, Овча купел",110 696 EUR,100 m2,(1107 EUR/m2),Продава 3-СТАЕН,4-ти от 10,Газ: ДА
"град София, Овча купел, ул. Житница",113 694 EUR,103 m2,(1104 EUR/m2),Продава 3-СТАЕН,3-ти от 10,Газ: ДА
"град София, Овча купел, ул. Народно хоро",121 800 EUR,116 m2,(1050 EUR/m2),Продава 3-СТАЕН,4-ти от 7,"Строителство: Тухла, 2022 г."
"град София, Овча купел",123 125 EUR,113 m2,(1090 EUR/m2),Продава 3-СТАЕН,2-ри от 10,Газ: ДА
"град София, Овча купел",128 700 EUR,89 m2,(1446 EUR/m2),Продава 3-СТАЕН,3-ти от 4,Газ: ДА
"град София, Овча купел",129 000 EUR,91 m2,(1418 EUR/m2),Продава 3-СТАЕН,1-ви от 6,Газ: ДА
"град София, Овча купел",130 072 EUR,96 m2,(1355 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Газ: ДА
"град София, Овча купел",161 000 EUR,111 m2,(1450 EUR/m2),Продава 3-СТАЕН,3-ти от 4,Газ: ДА
"град София, Овча купел",167 040 EUR,116 m2,(1440 EUR/m2),Продава 3-СТАЕН,3-ти от 6,Газ: ДА
"град София, Овча купел",175 646 EUR,114 m2,(1541 EUR/m2),Продава 3-СТАЕН,2-ри от 6,Газ: ДА
"град София, Овча купел",185 000 EUR,75 m2,(2467 EUR/m2),Продава 3-СТАЕН,3-ти от 4,Газ: ДА
"град София, Овча купел, ул. Любляна",225 000 EUR,116 m2,(1940 EUR/m2),Продава 3-СТАЕН,2-ри от 3,ТEЦ: Лок.отопл.
"град София, Овча купел 1",115 000 EUR,84 m2,(1369 EUR/m2),Продава 3-СТАЕН,5-ти от 8,ТEЦ: ДА
"град София, Овча купел 1",129 999 EUR,88 m2,(1477 EUR/m2),Продава 3-СТАЕН,2-ри от 6,ТEЦ: ДА
"град София, Овча купел 1",130 000 EUR,88 m2,(1477 EUR/m2),Продава 3-СТАЕН,2-ри от 6,ТEЦ: ДА
"град София, Овча купел 1",175 646 EUR,114 m2,(1541 EUR/m2),Продава 3-СТАЕН,2-ри от 6,Газ: ДА
"град София, Овча купел 2",91 090 EUR,92 m2,(990 EUR/m2),Продава 3-СТАЕН,5-ти от 8,Газ: НЕ
"град София, Овча купел 2",134 999 EUR,101 m2,(1337 EUR/m2),Продава 3-СТАЕН,НЕ,ТEЦ: ДА
"град София, Орландовци",110 000 EUR,110 m2,(1000 EUR/m2),Продава 3-СТАЕН,2-ри от 3,"Строителство: Тухла, 2022 г."
"град София, Павлово",109 500 EUR,88 m2,(1244 EUR/m2),Продава 3-СТАЕН,2-ри от 5,"Строителство: Тухла, 2023 г."
"град София, Павлово",145 000 EUR,108 m2,(1343 EUR/m2),Продава 3-СТАЕН,1-ви от 5,Газ: ДА
"град София, Павлово",153 258 EUR,110 m2,(1393 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Газ: ДА
"град София, Павлово, ул. Белмекен",179 660 EUR,119 m2,(1510 EUR/m2),Продава 3-СТАЕН,9-ти от 9,Газ: ДА
"град София, Павлово",260 000 EUR,147 m2,(1769 EUR/m2),Продава 3-СТАЕН,1-ви от 4,"Строителство: Тухла, 1997 г."
"град София, ПЗ Хладилника, ул. Атанас Дуков",256 000 EUR,127 m2,(2016 EUR/m2),Продава 3-СТАЕН,3-ти от 7,Газ: ДА
"град София, Подуяне",135 900 EUR,86 m2,(1580 EUR/m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Тухла, 2002 г."
"град София, Полигона",186 122 EUR,101 m2,(1843 EUR/m2),Продава 3-СТАЕН,5-ти от 9,Газ: НЕ
"град София, Полигона",816 810 EUR,384 m2,(2127 EUR/m2),Продава 3-СТАЕН,10-ти от 10,Газ: НЕ
"град София, Разсадника, бул. Ал. Стамболийски",115 000 EUR,82 m2,(1402 EUR/m2),Продава 3-СТАЕН,5-ти от 9,"Строителство: Тухла, 2024 г."
"град София, Разсадника, бул. Ал. Стамболийски",117 000 EUR,88 m2,(1330 EUR/m2),Продава 3-СТАЕН,2-ри от 9,ТEЦ: ДА
"град София, Редута",209 000 EUR,123 m2,(1699 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Газ: НЕ
"град София, Редута",263 000 EUR,140 m2,(1879 EUR/m2),Продава 3-СТАЕН,2-ри от 7,ТEЦ: ДА
"град София, Редута",288 000 EUR,133 m2,(2165 EUR/m2),Продава 3-СТАЕН,4-ти от 6,"Строителство: Тухла, 2020 г."
"град София, Редута",288 000 EUR,133 m2,(2165 EUR/m2),Продава 3-СТАЕН,4-ти от 6,Строителство: Тухла
"град София, Света Троица, ул. Цар Симеон",139 000 EUR,87 m2,(1598 EUR/m2),Продава 3-СТАЕН,1-ви от 7,Газ: НЕ
"град София, Света Троица, ул. Зографски манастир",158 000 EUR,93 m2,(1699 EUR/m2),Продава 3-СТАЕН,3-ти от 8,Газ: НЕ
"град София, Симеоново",170 000 EUR,93 m2,(1828 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Газ: НЕ
"град София, Симеоново",184 150 EUR,127 m2,(1450 EUR/m2),Продава 3-СТАЕН,1-ви от 5,Газ: ДА
"град София, Симеоново, ул. Босилек",257 000 EUR,124 m2,(2073 EUR/m2),Продава 3-СТАЕН,4-ти от 6,Газ: ДА
"град София, Симеоново",295 000 EUR,134 m2,(2201 EUR/m2),Продава 3-СТАЕН,3-ти от 5,ТEЦ: Лок.отопл.
"град София, Симеоново, ул. Момина сълза",450 000 EUR,405 m2,(1111 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Газ: ДА
"град София, Славия",135 000 EUR,89 m2,(1517 EUR/m2),Продава 3-СТАЕН,1-ви от 4,Газ: НЕ
"град София, Слатина, ул. Кривина",183 500 EUR,106 m2,(1731 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Газ: НЕ
"град София, Стрелбище",145 000 EUR,70 m2,(2071 EUR/m2),Продава 3-СТАЕН,5-ти от 8,ТEЦ: ДА
"град София, Стрелбище",160 999 EUR,80 m2,(2012 EUR/m2),Продава 3-СТАЕН,2-ри от 8,Газ: НЕ
"град София, Стрелбище",161 900 EUR,90 m2,(1799 EUR/m2),Продава 3-СТАЕН,1-ви от 7,ТEЦ: ДА
"град София, Стрелбище",167 000 EUR,76 m2,(2197 EUR/m2),Продава 3-СТАЕН,1-ви от 8,Газ: НЕ
"град София, Стрелбище, ул. Мидия",168 000 EUR,80 m2,(2100 EUR/m2),Продава 3-СТАЕН,3-ти от 8,ТEЦ: ДА
"град София, Стрелбище, ул. Златишки проход",180 000 EUR,70 m2,(2571 EUR/m2),Продава 3-СТАЕН,4-ти от 8,ТEЦ: ДА
"град София, Стрелбище, ул. Червена роза",190 000 EUR,90 m2,(2111 EUR/m2),Продава 3-СТАЕН,6-ти от 6,Газ: НЕ
"град София, Стрелбище",215 000 EUR,122 m2,(1762 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Газ: НЕ
"град София, Стрелбище",215 000 EUR,123 m2,(1748 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Газ: НЕ
"град София, Студентски град",120 853 EUR,92 m2,(1314 EUR/m2),Продава 3-СТАЕН,2-ри от 4,Газ: НЕ
"град София, Студентски град, ул. Проф. Д-р Ив.Странски",120 853 EUR,89 m2,(1358 EUR/m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 2023 г."
"град София, Студентски град",129 043 EUR,96 m2,(1344 EUR/m2),Продава 3-СТАЕН,2-ри от 6,"Строителство: Тухла, 2023 г."
"град София, Студентски град",129 490 EUR,82 m2,(1579 EUR/m2),Продава 3-СТАЕН,2-ри от 3,"Строителство: Тухла, 2006 г."
"град София, Студентски град, бул. Д-р Г. М. Димитров",157 715 EUR,115 m2,(1371 EUR/m2),Продава 3-СТАЕН,1-ви от 6,Газ: ДА
"град София, Студентски град",183 900 EUR,94 m2,(1956 EUR/m2),Продава 3-СТАЕН,1-ви от 6,Газ: НЕ
"град София, Студентски град, ул. Акад. Стефан Младенов",190 000 EUR,109 m2,(1743 EUR/m2),Продава 3-СТАЕН,9-ти от 10,Строителство: Тухла
"град София, Студентски град, ул. Акад. Стефан Младенов",203 600 EUR,151 m2,(1348 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Газ: НЕ
"град София, Сухата река",117 000 EUR,85 m2,(1376 EUR/m2),Продава 3-СТАЕН,2-ри от 8,Газ: НЕ
"град София, Сухата река, ул. Неофит Бозвели",117 000 EUR,85 m2,(1376 EUR/m2),Продава 3-СТАЕН,5-ти от 8,ТEЦ: ДА
"град София, Сухата река",118 000 EUR,99 m2,(1192 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Газ: НЕ
"град София, Сухата река",122 000 EUR,121 m2,(1008 EUR/m2),Продава 3-СТАЕН,1-ви от 6,Строителство: Тухла
"град София, Сухата река",135 900 EUR,86 m2,(1580 EUR/m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Тухла, 2002 г."
"град София, Сухата река",154 990 EUR,95 m2,(1631 EUR/m2),Продава 3-СТАЕН,3-ти от 5,"Строителство: Тухла, 2017 г."
"град София, Сухата река",160 000 EUR,86 m2,(1860 EUR/m2),Продава 3-СТАЕН,5-ти от 7,"Строителство: Тухла, 2007 г."
"град София, Сухата река",209 900 EUR,88 m2,(2385 EUR/m2),Продава 3-СТАЕН,2-ри от 8,"Строителство: Тухла, 2022 г."
"град София, Фондови жилища",121 300 EUR,61 m2,(1989 EUR/m2),Продава 3-СТАЕН,2-ри от 9,Газ: НЕ
"град София, Хаджи Димитър",130 000 EUR,76 m2,(1711 EUR/m2),Продава 3-СТАЕН,3-ти от 8,Газ: НЕ
"град София, Хаджи Димитър, ул. Найден Георгиев",138 000 EUR,83 m2,(1663 EUR/m2),Продава 3-СТАЕН,6-ти от 7,Газ: НЕ
"град София, Хиподрума, ул. Кюстендил",198 200 EUR,120 m2,(1652 EUR/m2),Продава 3-СТАЕН,3-ти от 5,ТEЦ: Лок.отопл.
"град София, Хиподрума, ул. Осоговски проход",220 000 EUR,98 m2,(2245 EUR/m2),Продава 3-СТАЕН,2-ри от 9,ТEЦ: ДА
"град София, Хладилника",230 500 EUR,129 m2,(1787 EUR/m2),Продава 3-СТАЕН,4-ти от 11,Газ: НЕ
"град София, Център, бул. Христо Ботев",132 000 EUR,85 m2,(1553 EUR/m2),Продава 3-СТАЕН,3-ти от 3,Строителство: Гредоред
"град София, Център",138 000 EUR,84 m2,(1643 EUR/m2),Продава 3-СТАЕН,5-ти от 7,"Строителство: Тухла, 1942 г."
"град София, Център",140 000 EUR,80 m2,(1750 EUR/m2),Продава 3-СТАЕН,5-ти от 7,ТEЦ: ДА
"град София, Център, бул. Ал. Стамболийски",140 000 EUR,96 m2,(1458 EUR/m2),Продава 3-СТАЕН,5-ти от 7,ТEЦ: ДА
"град София, Център, ул. Дунав",145 000 EUR,107 m2,(1355 EUR/m2),Продава 3-СТАЕН,4-ти от 5,ТEЦ: Лок.отопл.
"град София, Център, бул. Ал. Стамболийски",147 465 EUR,99 m2,(1490 EUR/m2),Продава 3-СТАЕН,4-ти от 7,ТEЦ: ДА
"град София, Център, бул. Христо Ботев",149 900 EUR,81 m2,(1851 EUR/m2),Продава 3-СТАЕН,2-ри от 4,Строителство: Гредоред
"град София, Център",150 000 EUR,72 m2,(2083 EUR/m2),Продава 3-СТАЕН,1-ви от 3,Газ: НЕ
"град София, Център",154 900 EUR,74 m2,(2093 EUR/m2),Продава 3-СТАЕН,1-ви от 4,ТEЦ: НЕ
"град София, Център, ул. Пиротска",155 000 EUR,78 m2,(1987 EUR/m2),Продава 3-СТАЕН,3-ти от 4,ТEЦ: ДА
"град София, Център",157 214 EUR,104 m2,(1512 EUR/m2),Продава 3-СТАЕН,2-ри от 7,Газ: НЕ
"град София, Център",161 990 EUR,93 m2,(1742 EUR/m2),Продава 3-СТАЕН,3-ти от 4,ТEЦ: НЕ
"град София, Център",168 900 EUR,87 m2,(1941 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Строителство: Тухла
"град София, Център, ул. Будапеща",176 000 EUR,90 m2,(1956 EUR/m2),Продава 3-СТАЕН,1-ви от 4,ТEЦ: НЕ
"град София, Център, пл. Руски паметник",179 000 EUR,78 m2,(2295 EUR/m2),Продава 3-СТАЕН,6-ти от 6,Газ: НЕ
"град София, Център, ул. Фритьоф Нансен",180 000 EUR,62 m2,(2903 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Газ: НЕ
"град София, Център, ул. Поп Богомил",184 990 EUR,89 m2,(2079 EUR/m2),Продава 3-СТАЕН,5-ти от 7,ТEЦ: ДА
"град София, Център",185 000 EUR,113 m2,(1637 EUR/m2),Продава 3-СТАЕН,4-ти от 7,Газ: НЕ
"град София, Център, бул. Ал. Стамболийски",185 000 EUR,105 m2,(1762 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Строителство: Тухла
"град София, Център",189 000 EUR,92 m2,(2054 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Газ: НЕ
"град София, Център",194 900 EUR,75 m2,(2599 EUR/m2),Продава 3-СТАЕН,3-ти от 5,ТEЦ: ДА
"град София, Център, ул. Княз Борис I",199 000 EUR,67 m2,(2970 EUR/m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 1950 г."
"град София, Център, ул. Вашингтон",220 000 EUR,105 m2,(2095 EUR/m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 1940 г."
"град София, Център, Ул. Бачо Киро",224 900 EUR,90 m2,(2499 EUR/m2),Продава 3-СТАЕН,ДА,Строителство: Тухла
"град София, Център, ул. Будапеща",225 000 EUR,85 m2,(2647 EUR/m2),Продава 3-СТАЕН,5-ти от 7,ТEЦ: ДА
"град София, Център",225 000 EUR,100 m2,(2250 EUR/m2),Продава 3-СТАЕН,1-ви от 2,"Строителство: Тухла, 2016 г."
"град София, Център",236 000 EUR,113 m2,(2088 EUR/m2),Продава 3-СТАЕН,2-ри от 6,ТEЦ: ДА
"град София, Център",239 950 EUR,105 m2,(2285 EUR/m2),Продава 3-СТАЕН,5-ти от 7,ТEЦ: ДА
"град София, Център",244 900 EUR,80 m2,(3061 EUR/m2),Продава 3-СТАЕН,3-ти от 4,ТEЦ: ДА
"град София, Център",245 000 EUR,79 m2,(3101 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Газ: НЕ
"град София, Център, Ул. Бачо Киро",250 000 EUR,128 m2,(1953 EUR/m2),Продава 3-СТАЕН,7-ми от 8,Газ: НЕ
"град София, Център",251 500 EUR,120 m2,(2096 EUR/m2),Продава 3-СТАЕН,3-ти от 6,"Строителство: Тухла, 2024 г."
"град София, Център, бул. Васил Левски",255 000 EUR,97 m2,(2629 EUR/m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 1960 г."
"град София, Център, ул. Стара планина",255 000 EUR,103 m2,(2476 EUR/m2),Продава 3-СТАЕН,4-ти от 4,ТEЦ: ДА
"град София, Център",259 000 EUR,100 m2,(2590 EUR/m2),Продава 3-СТАЕН,3-ти от 6,ТEЦ: НЕ
"град София, Център, бул. Ген. М. Д. Скобелев",260 000 EUR,110 m2,(2364 EUR/m2),Продава 3-СТАЕН,5-ти от 5,ТEЦ: ДА
"град София, Център, ул. Бистрица",260 000 EUR,95 m2,(2737 EUR/m2),Продава 3-СТАЕН,4-ти от 5,ТEЦ: ДА
"град София, Център, ул. Веслец",261 990 EUR,92 m2,(2848 EUR/m2),Продава 3-СТАЕН,4-ти от 6,ТEЦ: Лок.отопл.
"град София, Център, бул. Тодор Александров",269 000 EUR,165 m2,(1630 EUR/m2),Продава 3-СТАЕН,6-ти от 7,ТEЦ: Лок.отопл.
"град София, Център",279 999 EUR,106 m2,(2642 EUR/m2),Продава 3-СТАЕН,4-ти от 5,ТEЦ: ДА
"град София, Център",285 000 EUR,115 m2,(2478 EUR/m2),Продава 3-СТАЕН,7-ми от 16,ТEЦ: ДА
"град София, Център",289 000 EUR,106 m2,(2726 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Газ: НЕ
"град София, Център, ул. Христо Белчев",292 000 EUR,120 m2,(2433 EUR/m2),Продава 3-СТАЕН,2-ри от 5,ТEЦ: ДА
"град София, Център, ул. Пиротска",299 000 EUR,212 m2,(1410 EUR/m2),Продава 3-СТАЕН,6-ти от 7,ТEЦ: Лок.отопл.
"град София, Център",307 998 EUR,102 m2,(3020 EUR/m2),Продава 3-СТАЕН,2-ри от 5,ТEЦ: ДА
"град София, Център, ул. Шандор Петьофи",310 000 EUR,95 m2,(3263 EUR/m2),Продава 3-СТАЕН,3-ти от 6,ТEЦ: ДА
"град София, Център, бул. Витоша",319 000 EUR,105 m2,(3038 EUR/m2),Продава 3-СТАЕН,6-ти от 6,ТEЦ: ДА
"град София, Център, пл. Народно събрание",320 000 EUR,85 m2,(3765 EUR/m2),Продава 3-СТАЕН,4-ти от 5,ТEЦ: ДА
"град София, Център, ул. Аксаков",330 000 EUR,100 m2,(3300 EUR/m2),Продава 3-СТАЕН,3-ти от 5,ТEЦ: ДА
"град София, Център",350 000 EUR,90 m2,(3889 EUR/m2),Продава 3-СТАЕН,3-ти от 4,ТEЦ: ДА
"град София, Център, ул. Солунска",360 000 EUR,110 m2,(3273 EUR/m2),Продава 3-СТАЕН,4-ти от 6,"Строителство: Тухла, 1940 г."
"град София, Център",360 000 EUR,192 m2,(1875 EUR/m2),Продава 3-СТАЕН,7-ми от 7,Газ: НЕ
"град София, Център",366 000 EUR,112 m2,(3268 EUR/m2),Продава 3-СТАЕН,4-ти от 4,Газ: НЕ
"град София, Център",370 000 EUR,90 m2,(4111 EUR/m2),Продава 3-СТАЕН,1-ви от 4,ТEЦ: ДА
"град София, Център",429 000 EUR,180 m2,(2383 EUR/m2),Продава 3-СТАЕН,5-ти от 6,ТEЦ: ДА
"град София, Център",429 000 EUR,180 m2,(2383 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Газ: НЕ
"град София, Център, ул. Бузлуджа",429 000 EUR,180 m2,(2383 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Газ: НЕ
"град София, Център, ул. Шипка",430 000 EUR,125 m2,(3440 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Газ: НЕ
"град София, Център, ул. Съборна",599 000 EUR,110 m2,(5445 EUR/m2),Продава 3-СТАЕН,5-ти от 5,ТEЦ: ДА
"град София, Борово",209 999 EUR,120 m2,(1750 EUR/m2),Продава 4-СТАЕН,6-ти от 6,"Строителство: Тухла, 1998 г."
"град София, Борово, ул. Родопски извор",279 999 EUR,240 m2,(1167 EUR/m2),Продава 4-СТАЕН,3-ти от 6,Газ: ДА
"град София, Бояна",249 999 EUR,206 m2,(1214 EUR/m2),Продава 4-СТАЕН,5-ти от 6,Газ: ДА
"град София, Бояна",254 900 EUR,142 m2,(1795 EUR/m2),Продава 4-СТАЕН,3-ти от 4,Газ: НЕ
"град София, Бояна",500 000 EUR,217 m2,(2304 EUR/m2),Продава 4-СТАЕН,4-ти от 6,Газ: ДА
"град София, Бъкстон, ул. Белмекен",349 900 EUR,300 m2,(1166 EUR/m2),Продава 4-СТАЕН,7-ми от 8,Газ: ДА
"град София, в.з.Американски колеж",320 000 EUR,161 m2,(1988 EUR/m2),Продава 4-СТАЕН,3-ти от 4,Газ: НЕ
"град София, Витоша",195 268 EUR,135 m2,(1446 EUR/m2),Продава 4-СТАЕН,3-ти от 4,"Строителство: Тухла, 2022 г."
"град София, Витоша",347 000 EUR,175 m2,(1983 EUR/m2),Продава 4-СТАЕН,4-ти от 8,Газ: ДА
"град София, Витоша",390 000 EUR,185 m2,(2108 EUR/m2),Продава 4-СТАЕН,1-ви от 7,Газ: ДА
"град София, Витоша",590 000 EUR,290 m2,(2034 EUR/m2),Продава 4-СТАЕН,3-ти от 6,"Строителство: Тухла, 2017 г."
"град София, Гео Милев, ул. Лидице",200 000 EUR,102 m2,(1961 EUR/m2),Продава 4-СТАЕН,1-ви от 4,ТEЦ: ДА
"град София, Гео Милев",200 000 EUR,102 m2,(1961 EUR/m2),Продава 4-СТАЕН,1-ви от 4,ТEЦ: ДА
"град София, Гео Милев, ул. Коста Лулчев",260 000 EUR,91 m2,(2857 EUR/m2),Продава 4-СТАЕН,13-ти от 13,ТEЦ: ДА
"град София, Горна баня, ул. Николай Хрелков",,142 m2,,Продава 4-СТАЕН,Партер от 3,Газ: ДА
