location,price,m2,price/m2,details,floor,build
"град Шумен, Тракия",66 000 лв.,57 m2,(1158 лв./m2),Продава 2-СТАЕН,ЕПК,"
"
"град Шумен, Тракия",67 000 лв.,40 m2,(1675 лв./m2),Продава 2-СТАЕН,5-ти от 5,Строителство: Панел
"град Шумен, Тракия",72 000 лв.,62 m2,(1161 лв./m2),Продава 2-СТАЕН,4-ти от 8,"Строителство: Панел, 1980 г."
"град Шумен, Тракия",72 000 лв.,60 m2,(1200 лв./m2),Продава 2-СТАЕН,4-ти от 8,Строителство: Панел
"град Шумен, Тракия",72 000 лв.,60 m2,(1200 лв./m2),Продава 2-СТАЕН,4-ти от 8,"Строителство: Панел, 1985 г."
"град Шумен, Тракия",37 000 EUR,74 m2,(500 EUR/m2),Продава 2-СТАЕН,8-ми от 8,Газ: НЕ
"град Шумен, Тракия",75 000 лв.,68 m2,(1103 лв./m2),Продава 2-СТАЕН,8-ми от 8,"Строителство: Панел, 1980 г."
"град Шумен, Тракия",75 000 лв.,60 m2,(1250 лв./m2),Продава 2-СТАЕН,8-ми от 8,Строителство: Панел
"град Шумен, Тракия",75 000 лв.,63 m2,(1190 лв./m2),Продава 2-СТАЕН,8-ми от 8,"Строителство: Панел, 1980 г."
"град Шумен, Тракия",75 000 лв.,60 m2,(1250 лв./m2),Продава 2-СТАЕН,Панел,"
"
"град Шумен, Тракия",78 500 лв.,72 m2,(1090 лв./m2),Продава 2-СТАЕН,8-ми от 8,"Строителство: Панел, 1979 г."
"град Шумен, Тракия",79 000 лв.,72 m2,(1097 лв./m2),Продава 2-СТАЕН,8-ми от 8,"Строителство: Панел, 1980 г."
"град Шумен, Тракия",79 500 лв.,40 m2,(1988 лв./m2),Продава 2-СТАЕН,4-ти от 5,Газ: ДА
"град Шумен, Тракия",79 990 лв.,72 m2,(1111 лв./m2),Продава 2-СТАЕН,8-ми от 8,Газ: НЕ
"град Шумен, Тракия",80 000 лв.,58 m2,(1379 лв./m2),Продава 2-СТАЕН,8-ми от 8,"Строителство: Панел, 1982 г."
"град Шумен, Тракия",80 000 лв.,58 m2,(1379 лв./m2),Продава 2-СТАЕН,8-ми от 8,"Строителство: Панел, 1978 г."
"град Шумен, Тракия",80 000 лв.,58 m2,(1379 лв./m2),Продава 2-СТАЕН,8-ми от 8,"Строителство: Панел, 1985 г."
"град Шумен, Тракия",80 000 лв.,60 m2,(1333 лв./m2),Продава 2-СТАЕН,8-ми от 8,Строителство: Панел
"град Шумен, Тракия",80 000 лв.,70 m2,(1143 лв./m2),Продава 2-СТАЕН,8-ми от 8,"Строителство: Панел, 1980 г."
"град Шумен, Тракия",80 000 лв.,58 m2,(1379 лв./m2),Продава 2-СТАЕН,8-ми от 8,"Строителство: Панел, 1982 г."
"град Шумен, Тракия",81 000 лв.,72 m2,(1125 лв./m2),Продава 2-СТАЕН,8-ми от 8,Строителство: Панел
"град Шумен, Тракия",81 000 лв.,72 m2,(1125 лв./m2),Продава 2-СТАЕН,8-ми от 8,Строителство: Панел
"град Шумен, Тракия",82 000 лв.,67 m2,(1224 лв./m2),Продава 2-СТАЕН,8-ми от 8,Строителство: Панел
"град Шумен, Тракия",42 000 EUR,61 m2,(689 EUR/m2),Продава 2-СТАЕН,5-ти от 8,"Строителство: Панел, 1982 г."
"град Шумен, Тракия",84 000 лв.,64 m2,(1313 лв./m2),Продава 2-СТАЕН,5-ти от 8,Строителство: Панел
"град Шумен, Тракия",84 000 лв.,62 m2,(1355 лв./m2),Продава 2-СТАЕН,5-ти от 8,Строителство: Панел
"град Шумен, Тракия",84 000 лв.,64 m2,(1313 лв./m2),Продава 2-СТАЕН,5-ти от 8,"Строителство: Панел, 1970 г."
"град Шумен, Тракия",43 000 EUR,61 m2,(705 EUR/m2),Продава 2-СТАЕН,5-ти от 8,Строителство: Панел
"град Шумен, Тракия",87 000 лв.,62 m2,(1403 лв./m2),Продава 2-СТАЕН,13-ти от 15,"Строителство: ЕПК, 1986 г."
,,,,,,
"град Шумен, Тракия",95 000 лв.,63 m2,(1508 лв./m2),Продава 2-СТАЕН,5-ти от 5,Строителство: Панел
"град Шумен, Тракия",96 000 лв.,72 m2,(1333 лв./m2),Продава 2-СТАЕН,2-ри от 4,Строителство: Тухла
"град Шумен, Тракия",100 000 лв.,62 m2,(1613 лв./m2),Продава 2-СТАЕН,8-ми от 8,"Строителство: Панел, 1980 г."
"град Шумен, Тракия",52 215 EUR,61 m2,(856 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2022 г."
"град Шумен, Тракия",105 000 лв.,64 m2,(1641 лв./m2),Продава 2-СТАЕН,2-ри от 4,"Строителство: Тухла, 2021 г."
"град Шумен, Тракия",106 000 лв.,66 m2,(1606 лв./m2),Продава 2-СТАЕН,1-ви от 8,"Строителство: Панел, 1980 г."
"град Шумен, Тракия",107 900 лв.,65 m2,(1660 лв./m2),Продава 2-СТАЕН,2-ри от 4,Строителство: Тухла
"град Шумен, Тракия",55 730 EUR,64 m2,(871 EUR/m2),Продава 2-СТАЕН,10-ти от 12,ТEЦ: НЕ
"град Шумен, Тракия",110 000 лв.,68 m2,(1618 лв./m2),Продава 2-СТАЕН,1-ви от 5,"Строителство: Тухла, 1980 г."
"град Шумен, Тракия",113 000 лв.,59 m2,(1915 лв./m2),Продава 2-СТАЕН,8-ми от 8,"Строителство: Панел, 1976 г."
"град Шумен, Тракия",113 000 лв.,60 m2,(1883 лв./m2),Продава 2-СТАЕН,8-ми от 8,Строителство: Панел
"град Шумен, Тракия",115 000 лв.,71 m2,(1620 лв./m2),Продава 2-СТАЕН,1-ви от 5,Строителство: Тухла
"град Шумен, Тракия",117 000 лв.,59 m2,(1983 лв./m2),Продава 2-СТАЕН,1-ви от 8,Строителство: Панел
"град Шумен, Тракия",120 000 лв.,67 m2,(1791 лв./m2),Продава 2-СТАЕН,ДА,"Строителство: Тухла, 2022 г."
"град Шумен, Тракия",120 000 лв.,72 m2,(1667 лв./m2),Продава 2-СТАЕН,1-ви от 5,"Строителство: Тухла, 1980 г."
"град Шумен, Тракия",120 000 лв.,64 m2,(1875 лв./m2),Продава 2-СТАЕН,4-ти от 7,Строителство: Панел
"град Шумен, Тракия",122 000 лв.,72 m2,(1694 лв./m2),Продава 2-СТАЕН,3-ти от 3,"Строителство: Тухла, 2010 г."
"град Шумен, Тракия",122 000 лв.,64 m2,(1906 лв./m2),Продава 2-СТАЕН,3-ти от 3,"Строителство: Тухла, 2000 г."
"град Шумен, Тракия",122 000 лв.,70 m2,(1743 лв./m2),Продава 2-СТАЕН,4-ти от 4,Строителство: Тухла
"град Шумен, Херсон",90 000 лв.,70 m2,(1286 лв./m2),Продава 2-СТАЕН,5-ти от 5,Строителство: Тухла
"град Шумен, Херсон",90 000 лв.,70 m2,(1286 лв./m2),Продава 2-СТАЕН,5-ти от 5,Строителство: Тухла
"град Шумен, Херсон",90 000 лв.,72 m2,(1250 лв./m2),Продава 2-СТАЕН,5-ти от 5,"Строителство: Тухла, 1968 г."
"град Шумен, Херсон",90 000 лв.,70 m2,(1286 лв./m2),Продава 2-СТАЕН,5-ти от 5,"Строителство: Тухла, 1980 г."
"град Шумен, Херсон",110 000 лв.,61 m2,(1803 лв./m2),Продава 2-СТАЕН,5-ти от 5,Строителство: Тухла
"град Шумен, Херсон",130 000 лв.,74 m2,(1757 лв./m2),Продава 2-СТАЕН,5-ти от 5,Газ: НЕ
"град Шумен, Херсон",135 000 лв.,62 m2,(2177 лв./m2),Продава 2-СТАЕН,Тухла,"
"
"град Шумен, Херсон",135 000 лв.,62 m2,(2177 лв./m2),Продава 2-СТАЕН,1-ви от 4,Строителство: Тухла
"град Шумен, Херсон",69 900 EUR,62 m2,(1127 EUR/m2),Продава 2-СТАЕН,1-ви от 4,Газ: НЕ
"град Шумен, Херсон",175 000 лв.,83 m2,(2108 лв./m2),Продава 2-СТАЕН,6-ти от 6,"Строителство: Тухла, 2005 г."
"град Шумен, Херсон",91 000 EUR,84 m2,(1083 EUR/m2),Продава 2-СТАЕН,6-ти от 6,Газ: ДА
"град Шумен, Херсон",185 000 лв.,83 m2,(2229 лв./m2),Продава 2-СТАЕН,6-ти от 6,Строителство: Тухла
"град Шумен, Херсон",185 000 лв.,83 m2,(2229 лв./m2),Продава 2-СТАЕН,6-ти от 6,Газ: ДА
"град Шумен, Херсон",185 000 лв.,83 m2,(2229 лв./m2),Продава 2-СТАЕН,6-ти от 6,Газ: ДА
"град Шумен, Херсон",185 000 лв.,83 m2,(2229 лв./m2),Продава 2-СТАЕН,6-ти от 6,"Строителство: Тухла, 2005 г."
"град Шумен, Херсон",95 000 EUR,85 m2,(1118 EUR/m2),Продава 2-СТАЕН,6-ти от 6,"Строителство: Тухла, 2005 г."
"град Шумен, Херсон",100 000 EUR,83 m2,(1205 EUR/m2),Продава 2-СТАЕН,6-ти от 6,Газ: ДА
"град Шумен, Херсон",,69 m2,,Продава 2-СТАЕН,5-ти от 5,Строителство: Тухла
"град Шумен, Център",77 000 лв.,55 m2,(1400 лв./m2),Продава 2-СТАЕН,Партер от 3,"Строителство: Тухла, 1990 г."
"град Шумен, Център",77 000 лв.,55 m2,(1400 лв./m2),Продава 2-СТАЕН,Партер от 3,Строителство: Тухла
"град Шумен, Център",78 000 лв.,44 m2,(1773 лв./m2),Продава 2-СТАЕН,Партер от 3,"Строителство: Тухла, 1965 г."
"град Шумен, Център",78 000 лв.,44 m2,(1773 лв./m2),Продава 2-СТАЕН,Партер от 3,Газ: НЕ
"град Шумен, Център, пл. Оборище",90 000 лв.,70 m2,(1286 лв./m2),Продава 2-СТАЕН,Партер от 5,"Строителство: Тухла, 2016 г."
"град Шумен, Център",90 000 лв.,70 m2,(1286 лв./m2),Продава 2-СТАЕН,1-ви от 5,"Строителство: Тухла, 2016 г."
"град Шумен, Център, Оборище",90 000 лв.,70 m2,(1286 лв./m2),Продава 2-СТАЕН,1-ви от 5,Строителство: Тухла
"град Шумен, Център",90 000 лв.,51 m2,(1765 лв./m2),Продава 2-СТАЕН,1-ви от 3,"Строителство: Тухла, 1975 г."
"град Шумен, Център",90 000 лв.,70 m2,(1286 лв./m2),Продава 2-СТАЕН,1-ви от 5,"Строителство: Тухла, 2016 г."
"град Шумен, Център",90 000 лв.,70 m2,(1286 лв./m2),Продава 2-СТАЕН,1-ви от 5,"Строителство: Тухла, 2016 г."
"град Шумен, Център",47 000 EUR,70 m2,(671 EUR/m2),Продава 2-СТАЕН,1-ви от 5,"Строителство: Тухла, 2016 г."
"град Шумен, Център",47 550 EUR,70 m2,(679 EUR/m2),Продава 2-СТАЕН,1-ви от 5,Газ: НЕ
"град Шумен, Център",99 000 лв.,56 m2,(1768 лв./m2),Продава 2-СТАЕН,4-ти от 4,"Строителство: Тухла, 1965 г."
"град Шумен, Център",99 900 лв.,69 m2,(1448 лв./m2),Продава 2-СТАЕН,7-ми от 7,Газ: НЕ
"град Шумен, Център",119 000 лв.,70 m2,(1700 лв./m2),Продава 2-СТАЕН,1-ви от 5,Строителство: Тухла
"град Шумен, Център, пл.Кристал",61 000 EUR,61 m2,(1000 EUR/m2),Продава 2-СТАЕН,5-ти от 5,"Строителство: Тухла, 2008 г."
"град Шумен, Център",125 000 лв.,65 m2,(1923 лв./m2),Продава 2-СТАЕН,4-ти от 8,"Строителство: Панел, 1998 г."
"град Шумен, Център",125 500 лв.,65 m2,(1931 лв./m2),Продава 2-СТАЕН,4-ти от 8,Строителство: Панел
"град Шумен, Център, хотел Мадара",127 000 лв.,70 m2,(1814 лв./m2),Продава 2-СТАЕН,2-ри от 4,Строителство: Тухла
"град Шумен, Център",65 000 EUR,68 m2,(956 EUR/m2),Продава 2-СТАЕН,4-ти от 4,Строителство: Тухла
"град Шумен, Център",65 000 EUR,67 m2,(970 EUR/m2),Продава 2-СТАЕН,3-ти от 4,"Строителство: Тухла, 1965 г."
"град Шумен, Център",135 000 лв.,67 m2,(2015 лв./m2),Продава 2-СТАЕН,1-ви от 5,Газ: НЕ
"град Шумен, Център",136 000 лв.,55 m2,(2473 лв./m2),Продава 2-СТАЕН,1-ви от 6,"Строителство: Тухла, 2005 г."
"град Шумен, Център",136 500 лв.,63 m2,(2167 лв./m2),Продава 2-СТАЕН,2-ри от 4,"Строителство: Тухла, 1980 г."
"град Шумен, Център",139 000 лв.,61 m2,(2279 лв./m2),Продава 2-СТАЕН,2-ри от 3,Строителство: Тухла
"град Шумен, Център",139 000 лв.,62 m2,(2242 лв./m2),Продава 2-СТАЕН,2-ри от 3,"Строителство: Тухла, 1970 г."
"град Шумен, Център, Широк център",139 000 лв.,62 m2,(2242 лв./m2),Продава 2-СТАЕН,2-ри от 3,Строителство: Тухла
"град Шумен, Център",139 000 лв.,62 m2,(2242 лв./m2),Продава 2-СТАЕН,2-ри от 3,"Строителство: Тухла, 1976 г."
"град Шумен, Център",139 000 лв.,62 m2,(2242 лв./m2),Продава 2-СТАЕН,2-ри от 3,Строителство: Тухла
"град Шумен, Център",71 100 EUR,62 m2,(1147 EUR/m2),Продава 2-СТАЕН,2-ри от 3,ТEЦ: ДА
"град Шумен, Център",140 000 лв.,64 m2,(2188 лв./m2),Продава 2-СТАЕН,Тухла,"
"
"град Шумен, Център",140 000 лв.,70 m2,(2000 лв./m2),Продава 2-СТАЕН,3-ти от 4,Строителство: Тухла
"град Шумен, Център",72 825 EUR,58 m2,(1256 EUR/m2),Продава 2-СТАЕН,5-ти от 6,Строителство: Тухла
"град Шумен, Център",149 000 лв.,70 m2,(2129 лв./m2),Продава 2-СТАЕН,4-ти от 14,"Строителство: ЕПК, 1980 г."
"град Шумен, Център",150 000 лв.,64 m2,(2344 лв./m2),Продава 2-СТАЕН,4-ти от 14,Строителство: ЕПК
"град Шумен, Център",150 000 лв.,75 m2,(2000 лв./m2),Продава 2-СТАЕН,5-ти от 7,Строителство: Тухла
"град Шумен, Център",80 000 EUR,130 m2,(615 EUR/m2),Продава 2-СТАЕН,4-ти от 4,"Строителство: Тухла, 2019 г."
"град Шумен, Център",160 000 лв.,158 m2,(1013 лв./m2),Продава 2-СТАЕН,4-ти от 4,Строителство: Тухла
"град Шумен, Център",168 000 лв.,93 m2,(1806 лв./m2),Продава 2-СТАЕН,3-ти от 3,"Строителство: Тухла, 2013 г."
"град Шумен, Център",86 000 EUR,65 m2,(1323 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Шумен, Център, Широк център",88 000 EUR,80 m2,(1100 EUR/m2),Продава 2-СТАЕН,3-ти от 5,"Строителство: Тухла, 2000 г."
"град Шумен, Център",175 000 лв.,65 m2,(2692 лв./m2),Продава 2-СТАЕН,1-ви от 5,Строителство: Тухла
"град Шумен, Център",102 500 EUR,82 m2,(1250 EUR/m2),Продава 2-СТАЕН,5-ти от 6,Строителство: Тухла
"град Шумен, Център",141 550 EUR,113 m2,(1253 EUR/m2),Продава 2-СТАЕН,6-ти от 6,Строителство: Тухла
"град Шумен, 2-ри корпус",82 000 EUR,83 m2,(988 EUR/m2),Продава 3-СТАЕН,2-ри от 6,"Строителство: Тухла, 2021 г."
"град Шумен, 5-ти полк",45 000 EUR,75 m2,(600 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Строителство: ЕПК
"град Шумен, 5-ти полк",45 000 EUR,78 m2,(577 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Строителство: ЕПК
"град Шумен, 5-ти полк",128 000 лв.,78 m2,(1641 лв./m2),Продава 3-СТАЕН,5-ти от 8,Газ: НЕ
"град Шумен, 5-ти полк",67 200 EUR,85 m2,(791 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Газ: ДА
"град Шумен, 5-ти полк",140 000 лв.,82 m2,(1707 лв./m2),Продава 3-СТАЕН,5-ти от 5,Строителство: Тухла
"град Шумен, 5-ти полк",140 000 лв.,82 m2,(1707 лв./m2),Продава 3-СТАЕН,"Тухла, 2008 г.","
"
"град Шумен, 5-ти полк",140 000 лв.,82 m2,(1707 лв./m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Тухла, 2008 г."
"град Шумен, 5-ти полк",140 000 лв.,82 m2,(1707 лв./m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Тухла, 2008 г."
"град Шумен, 5-ти полк",72 600 EUR,82 m2,(885 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Газ: НЕ
"град Шумен, 5-ти полк",142 000 лв.,82 m2,(1732 лв./m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Тухла, 2008 г."
"град Шумен, 5-ти полк",143 000 лв.,82 m2,(1744 лв./m2),Продава 3-СТАЕН,5-ти от 5,Строителство: Тухла
"град Шумен, 5-ти полк",77 244 EUR,93 m2,(831 EUR/m2),Продава 3-СТАЕН,3-ти от 5,"Строителство: Тухла, 2023 г."
"град Шумен, 5-ти полк",169 000 лв.,95 m2,(1779 лв./m2),Продава 3-СТАЕН,5-ти от 5,Строителство: Тухла
"град Шумен, 5-ти полк, над Арена Шумен",92 000 EUR,96 m2,(958 EUR/m2),Продава 3-СТАЕН,1-ви от 5,"Строителство: Тухла, 1991 г."
"град Шумен, 5-ти полк",182 000 лв.,100 m2,(1820 лв./m2),Продава 3-СТАЕН,1-ви от 5,"Строителство: Тухла, 2020 г."
"град Шумен, Басейна",228 000 лв.,100 m2,(2280 лв./m2),Продава 3-СТАЕН,1-ви от 4,"Строителство: Тухла, 1980 г."
"град Шумен, Болницата",110 000 лв.,78 m2,(1410 лв./m2),Продава 3-СТАЕН,3-ти от 7,Строителство: Панел
"град Шумен, Болницата",110 000 лв.,90 m2,(1222 лв./m2),Продава 3-СТАЕН,2-ри от 5,Строителство: Панел
"град Шумен, Болницата",58 000 EUR,74 m2,(784 EUR/m2),Продава 3-СТАЕН,2-ри от 8,"Строителство: Панел, 1982 г."
"град Шумен, Болницата",123 000 лв.,97 m2,(1268 лв./m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Тухла, 1980 г."
"град Шумен, Болницата",63 000 EUR,89 m2,(708 EUR/m2),Продава 3-СТАЕН,4-ти от 7,"Строителство: Тухла, 2020 г."
"град Шумен, Болницата",63 000 EUR,89 m2,(708 EUR/m2),Продава 3-СТАЕН,2-ри от 7,"Строителство: Тухла, 2020 г."
"град Шумен, Болницата",140 000 лв.,71 m2,(1972 лв./m2),Продава 3-СТАЕН,4-ти от 8,Строителство: Тухла
"град Шумен, Болницата",140 000 лв.,85 m2,(1647 лв./m2),Продава 3-СТАЕН,3-ти от 4,Строителство: Тухла
"град Шумен, Болницата",142 000 лв.,82 m2,(1732 лв./m2),Продава 3-СТАЕН,5-ти от 5,Строителство: Тухла
"град Шумен, Болницата",143 000 лв.,82 m2,(1744 лв./m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Тухла, 2008 г."
"град Шумен, Болницата",143 000 лв.,82 m2,(1744 лв./m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Тухла, 2008 г."
"град Шумен, Болницата",143 000 лв.,82 m2,(1744 лв./m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Тухла, 2008 г."
"град Шумен, Болницата",144 000 лв.,82 m2,(1756 лв./m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Тухла, 2008 г."
"град Шумен, Болницата",144 500 лв.,85 m2,(1700 лв./m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Тухла, 2010 г."
"град Шумен, Болницата",145 000 лв.,82 m2,(1768 лв./m2),Продава 3-СТАЕН,5-ти от 8,"Строителство: Тухла, 1986 г."
"град Шумен, Болницата",150 000 лв.,90 m2,(1667 лв./m2),Продава 3-СТАЕН,1-ви от 8,Строителство: ЕПК
"град Шумен, Болницата",150 000 лв.,90 m2,(1667 лв./m2),Продава 3-СТАЕН,1-ви от 8,"Строителство: ЕПК, 1980 г."
"град Шумен, Болницата",152 000 лв.,90 m2,(1689 лв./m2),Продава 3-СТАЕН,1-ви от 9,"Строителство: ЕПК, 1980 г."
"град Шумен, Болницата",80 000 EUR,87 m2,(920 EUR/m2),Продава 3-СТАЕН,1-ви от 5,Газ: ДА
"град Шумен, Болницата",80 000 EUR,90 m2,(889 EUR/m2),Продава 3-СТАЕН,1-ви от 6,Газ: ДА
"град Шумен, Болницата",80 000 EUR,90 m2,(889 EUR/m2),Продава 3-СТАЕН,1-ви от 6,Газ: ДА
"град Шумен, Болницата",160 000 лв.,71 m2,(2254 лв./m2),Продава 3-СТАЕН,4-ти от 8,Строителство: Тухла
"град Шумен, Болницата",175 000 лв.,90 m2,(1944 лв./m2),Продава 3-СТАЕН,1-ви от 9,Строителство: ЕПК
"град Шумен, Болницата",160 000 лв.,90 m2,(1778 лв./m2),Продава 3-СТАЕН,1-ви от 8,Строителство: ЕПК
"град Шумен, Болницата",82 000 EUR,89 m2,(921 EUR/m2),Продава 3-СТАЕН,1-ви от 6,Газ: ДА
"град Шумен, Болницата",167 000 лв.,67 m2,(2493 лв./m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 2009 г."
"град Шумен, Болницата",167 000 лв.,70 m2,(2386 лв./m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 2018 г."
"град Шумен, Болницата",167 000 лв.,64 m2,(2609 лв./m2),Продава 3-СТАЕН,2-ри от 5,"Строителство: Тухла, 2009 г."
"град Шумен, Болницата",86 700 EUR,91 m2,(953 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Строителство: Тухла
"град Шумен, Болницата",86 700 EUR,91 m2,(953 EUR/m2),Продава 3-СТАЕН,5-ти от 6,"Строителство: Тухла, 2021 г."
"град Шумен, Болницата",175 000 лв.,90 m2,(1944 лв./m2),Продава 3-СТАЕН,1-ви от 8,Строителство: Тухла
"град Шумен, Болницата",90 000 EUR,99 m2,(909 EUR/m2),Продава 3-СТАЕН,1-ви от 5,Газ: ДА
"град Шумен, Болницата",90 000 EUR,100 m2,(900 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Газ: ДА
"град Шумен, Болницата",90 000 EUR,100 m2,(900 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Газ: ДА
"град Шумен, Болницата",90 500 EUR,103 m2,(879 EUR/m2),Продава 3-СТАЕН,3-ти от 4,Газ: ДА
"град Шумен, Болницата",178 000 лв.,90 m2,(1978 лв./m2),Продава 3-СТАЕН,1-ви от 9,"Строителство: ЕПК, 1981 г."
"град Шумен, Болницата",92 000 EUR,103 m2,(893 EUR/m2),Продава 3-СТАЕН,1-ви от 4,Газ: ДА
"град Шумен, Болницата",193 000 лв.,73 m2,(2644 лв./m2),Продава 3-СТАЕН,1-ви от 7,"Строителство: Тухла, 2022 г."
"град Шумен, Болницата",200 000 лв.,71 m2,(2817 лв./m2),Продава 3-СТАЕН,7-ми от 7,"Строителство: Тухла, 2022 г."
"град Шумен, Болницата",200 000 лв.,130 m2,(1538 лв./m2),Продава 3-СТАЕН,1-ви от 3,"Строителство: Тухла, 1988 г."
"град Шумен, Болницата",205 000 лв.,83 m2,(2470 лв./m2),Продава 3-СТАЕН,3-ти от 3,"Строителство: Тухла, 2016 г."
"град Шумен, Болницата",250 000 лв.,90 m2,(2778 лв./m2),Продава 3-СТАЕН,ДА,"Строителство: Тухла, 2016 г."
"град Шумен, Боян Българанов 1",86 700 лв.,78 m2,(1112 лв./m2),Продава 3-СТАЕН,3-ти от 8,Строителство: Панел
"град Шумен, Боян Българанов 1",87 000 лв.,78 m2,(1115 лв./m2),Продава 3-СТАЕН,12-ти от 15,Строителство: ЕПК
"град Шумен, Боян Българанов 1",102 000 лв.,78 m2,(1308 лв./m2),Продава 3-СТАЕН,7-ми от 8,"Строителство: Панел, 1988 г."
"град Шумен, Боян Българанов 1",105 000 лв.,72 m2,(1458 лв./m2),Продава 3-СТАЕН,15-ти от 15,"Строителство: Тухла, 1960 г."
"град Шумен, Боян Българанов 1",110 000 лв.,76 m2,(1447 лв./m2),Продава 3-СТАЕН,7-ми от 8,"Строителство: Панел, 1975 г."
"град Шумен, Боян Българанов 1",56 369 EUR,78 m2,(723 EUR/m2),Продава 3-СТАЕН,2-ри от 8,Газ: ДА
"град Шумен, Боян Българанов 1",57 720 EUR,78 m2,(740 EUR/m2),Продава 3-СТАЕН,2-ри от 8,Газ: ДА
"град Шумен, Боян Българанов 1",57 720 EUR,78 m2,(740 EUR/m2),Продава 3-СТАЕН,2-ри от 8,Газ: ДА
"град Шумен, Боян Българанов 1",115 000 лв.,78 m2,(1474 лв./m2),Продава 3-СТАЕН,7-ми от 7,"Строителство: Панел, 1981 г."
"град Шумен, Боян Българанов 1",120 000 лв.,76 m2,(1579 лв./m2),Продава 3-СТАЕН,7-ми от 7,"Строителство: Панел, 1991 г."
"град Шумен, Боян Българанов 1",61 826 EUR,85 m2,(727 EUR/m2),Продава 3-СТАЕН,2-ри от 8,Газ: ДА
"град Шумен, Боян Българанов 1",63 640 EUR,85 m2,(749 EUR/m2),Продава 3-СТАЕН,2-ри от 8,Газ: ДА
"град Шумен, Боян Българанов 1",125 000 лв.,81 m2,(1543 лв./m2),Продава 3-СТАЕН,5-ти от 8,"Строителство: Панел, 1980 г."
"град Шумен, Боян Българанов 1",63 960 EUR,78 m2,(820 EUR/m2),Продава 3-СТАЕН,2-ри от 8,"Строителство: Тухла, 2022 г."
"град Шумен, Боян Българанов 1",66 467 EUR,89 m2,(747 EUR/m2),Продава 3-СТАЕН,2-ри от 8,Газ: ДА
"град Шумен, Боян Българанов 1",67 837 EUR,85 m2,(798 EUR/m2),Продава 3-СТАЕН,3-ти от 8,Газ: ДА
"град Шумен, Боян Българанов 1",70 958 EUR,89 m2,(797 EUR/m2),Продава 3-СТАЕН,3-ти от 8,Газ: ДА
"град Шумен, Боян Българанов 1",143 000 лв.,78 m2,(1833 лв./m2),Продава 3-СТАЕН,1-ви от 7,Газ: ДА
"град Шумен, Боян Българанов 1",74 385 EUR,100 m2,(744 EUR/m2),Продава 3-СТАЕН,2-ри от 8,"Строителство: Тухла, 2022 г."
"град Шумен, Боян Българанов 1",146 000 лв.,80 m2,(1825 лв./m2),Продава 3-СТАЕН,8-ми от 8,"Строителство: Панел, 1985 г."
"град Шумен, Боян Българанов 1",75 000 EUR,85 m2,(882 EUR/m2),Продава 3-СТАЕН,3-ти от 4,Газ: НЕ
"град Шумен, Боян Българанов 1",148 000 лв.,76 m2,(1947 лв./m2),Продава 3-СТАЕН,1-ви от 7,"Строителство: Панел, 1980 г."
"град Шумен, Боян Българанов 1",149 000 лв.,77 m2,(1935 лв./m2),Продава 3-СТАЕН,7-ми от 7,Газ: ДА
"град Шумен, Боян Българанов 1",150 000 лв.,85 m2,(1765 лв./m2),Продава 3-СТАЕН,2-ри от 3,"Строителство: Тухла, 2022 г."
"град Шумен, Боян Българанов 1",79 411 EUR,100 m2,(794 EUR/m2),Продава 3-СТАЕН,3-ти от 8,Газ: ДА
"град Шумен, Боян Българанов 1",174 000 лв.,78 m2,(2231 лв./m2),Продава 3-СТАЕН,7-ми от 7,"Строителство: Панел, 1988 г."
"град Шумен, Боян Българанов 1",178 000 лв.,78 m2,(2282 лв./m2),Продава 3-СТАЕН,8-ми от 8,"Строителство: Панел, 1985 г."
"град Шумен, Боян Българанов 1",182 000 лв.,80 m2,(2275 лв./m2),Продава 3-СТАЕН,1-ви от 8,ТEЦ: НЕ
"град Шумен, Боян Българанов 1",183 000 лв.,80 m2,(2288 лв./m2),Продава 3-СТАЕН,1-ви от 8,"Строителство: Панел, 1985 г."
"град Шумен, Боян Българанов 1",185 000 лв.,75 m2,(2467 лв./m2),Продава 3-СТАЕН,1-ви от 8,"Строителство: Панел, 1987 г."
"град Шумен, Боян Българанов 2",92 000 лв.,78 m2,(1179 лв./m2),Продава 3-СТАЕН,1-ви от 8,"Строителство: Панел, 1980 г."
